aggregation_version,experiment,family,phase,source_kind,model,source_model_version,source_analysis_version,protocol,regime,mode,horizon_seconds,nominal_coverage,calibrated,metric,aggregation,n_seeds,seeds,value_median,value_minimum,value_maximum,users,sessions,origins,seed_inferential_test
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.001988410949707,0.0018534660339355,0.0318216681480407,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,10.075002670288086,9.88888931274414,10.202103614807127,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.4981465339660644,0.4980115890502929,0.5318216681480408,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0280988335609435,0.0113695740699768,0.0381578922271728,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,19.945554733276367,19.637596130371094,20.14491081237793,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8280988335609436,0.7886304259300232,0.8381578922271729,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0280988335609435,0.0113695740699768,0.0381578922271728,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,19.945554733276367,19.637596130371094,20.14491081237793,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8280988335609436,0.7886304259300232,0.8381578922271729,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0018753051757812,0.000721251964569,0.0203190207481384,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,26.939847946166992,26.50427627563477,27.23382568359375,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.9007212519645692,0.8981246948242188,0.9203190207481384,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0018753051757812,0.00092533826828,0.0203190207481384,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.015625,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,26.939847946166992,26.53552627563477,27.23382568359375,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,60,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.90092533826828,0.8981246948242188,0.9203190207481384,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0068414807319641,0.0038229823112487,0.02202570438385,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,12.73104476928711,12.44686508178711,12.752692222595217,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5068414807319641,0.5038229823112488,0.5220257043838501,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0068414807319641,0.0038229823112487,0.02202570438385,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,12.73104476928711,12.44686508178711,12.752692222595217,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5068414807319641,0.5038229823112488,0.5220257043838501,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0442494034767151,0.0389557361602783,0.0485688924789429,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,25.16509437561035,24.700719833374023,25.397846221923828,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.7557505965232849,0.7514311075210571,0.7610442638397217,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0442494034767151,0.0389557361602783,0.0485688924789429,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,25.16509437561035,24.700719833374023,25.397846221923828,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.7557505965232849,0.7514311075210571,0.7610442638397217,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.046803617477417,0.0460262537002563,0.0696496605873108,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,34.62350845336914,33.98005294799805,35.00212097167969,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.853196382522583,0.8303503394126892,0.8539737462997437,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.046803617477417,0.0460262537002563,0.0696496605873108,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,34.62350845336914,33.98005294799805,35.00212097167969,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,180,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.853196382522583,0.8303503394126892,0.8539737462997437,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.1219597458839416,0.1079498827457428,0.1424570679664611,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,13.656577110290527,13.348018646240234,13.834415435791016,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.3780402541160583,0.3575429320335388,0.3920501172542572,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.1219597458839416,0.1079498827457428,0.1424570679664611,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,13.656577110290527,13.348018646240234,13.834415435791016,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.3780402541160583,0.3575429320335388,0.3920501172542572,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.104538369178772,0.0885029315948486,0.1311232924461365,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,18,234,1523,False
0.22.0,held_sport,indoor_virtual_cycling,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,joint_user_sport__indoor_virtual_cycling,zero_history,300,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,27.70574378967285,26.9924259185791,28.21967124938965,18,234,1523,False
